id,label
39513,3
82687,4
41446,3
8224,3
10537,4
225886,3
10385,4
55779,3
10154,4
10647,4
11431,4
8457,4
188161,4
8850,4
64685,4
38357,4
10060,4
11398,4
1833,4
10391,4
8970,4
9306,4
11370,4
12184,4
1921,4
1683,4
203,4
11858,4
62835,4
18937,4
13536,4
15556,4
10718,4
11062,4
10802,4
1887,4
6071,4
10461,4
80278,3
12704,4
10315,4
16643,4
2687,4
194,3
11025,4
8849,4
78698,4
30943,4
9544,4
24418,4
7288,4
14655,4
24575,4
10366,4
19898,4
4965,4
15074,4
56715,4
1272,4
72358,4
20542,4
266396,4
9978,4
8271,3
10428,4
5353,4
11934,4
14392,4
19495,4
110415,3
77459,4
26486,4
9495,3
256040,3
24420,3
1257,4
62214,4
16320,4
8842,4
9531,3
64807,4
12289,3
11529,3
20943,3
9099,4
9488,3
193,3
44865,4
55787,3
257932,4
10400,4
1957,4
10833,4
256961,3
5852,4
12312,4
622,4
11306,4
12508,4
25793,4
10534,4
1091,4
87421,3
10871,4
13503,4
13600,4
68722,4
14324,4
14325,4
299687,3
312221,3
23168,3
76494,3
4944,3
10488,3
96721,3
334,4
23742,4
259694,3
62837,3
8966,2
8470,3
11001,3
138832,2
16911,4
2163,4
36670,3
23048,4
227735,4
2155,4
8409,4
222936,4
31908,4
10219,4
48171,3
782,4
75531,4
11802,4
9776,4
18785,2
365222,3
817,2
268,2
45054,4
943,2
22881,2
10054,3
51540,3
44264,2
350,2
152,3
109431,3
1598,3
8065,4
271718,3
11638,4
409,3
2118,3
11459,3
10806,4
9348,3
377,4
8843,3
9313,4
39486,4
1273,3
13920,4
50544,3
325133,3
140823,3
1883,4
89492,3
22949,3
12437,3
2959,4
9957,4
11648,4
9366,4
1576,3
609,3
5516,4
13051,3
49530,3
34806,3
49022,4
11469,4
23479,4
11667,3
423,3
2447,4
10066,4
2288,3
88794,3
13515,4
11979,4
169,4
8090,4
11622,4
3604,4
9541,4
94348,4
8197,4
336004,4
35019,3
10410,4
8836,4
14442,4
321741,4
59965,3
14175,4
11004,4
11918,4
98357,4
10012,4
49526,4
268920,4
9093,4
119283,4
11823,4
35169,4
118957,4
849,4
4515,4
18886,4
6575,4
6440,4
13496,4
18320,4
22787,4
8967,4
37498,4
144336,4
9616,4
13056,4
14113,4
285783,4
49478,4
9726,4
20763,4
9702,4
9311,4
9280,4
26843,4
11876,4
22267,4
45958,4
1969,4
310706,4
198663,2
239573,4
10436,4
1381,4
2162,4
127493,4
12429,3
228205,4
2900,4
21311,4
77875,4
192136,4
18254,4
881,2
10877,3
9600,3
202575,4
71469,4
85446,3
326,4
10685,4
7220,4
9763,4
72387,4
12596,4
1892,1
13460,4
8055,3
50647,4
10719,3
9294,3
11888,4
9647,4
9353,3
55721,2
109414,3
10307,4
11978,4
22907,4
87567,4
38322,3
45612,3
7305,4
3594,3
157841,4
11519,4
12920,4
59,4
9335,3
12106,4
11141,4
8649,4
31867,4
10253,4
3587,4
124459,4
24662,4
32274,4
182,4
5494,4
28,3
38073,4
2054,3
302156,4
606,3
87502,3
698,3
120467,3
11313,4
6488,4
10559,4
296099,3
8012,3
1574,2
9032,3
2770,2
862,2
1637,2
72570,3
27569,4
10637,3
1669,3
132363,3
9472,3
2907,3
9273,3
9880,3
2925,3
807,2
17654,3
11836,3
322,3
70,3
9535,3
11036,3
6557,3
18126,3
16340,4
10333,4
4476,3
22947,3
2755,3
82654,3
59967,4
16300,4
9598,2
82696,3
9870,3
8292,3
8780,4
9715,4
10521,3
10762,4
10096,3
59436,3
227783,4
4133,3
10207,3
172,4
21972,4
36593,4
707,3
533,3
6023,3
6439,3
4347,3
37056,4
4105,4
76489,4
3933,3
9918,4
273481,3
307081,3
16871,3
293863,4
13156,4
41233,3
9266,4
1262,4
4513,3
22970,4
7278,3
9013,4
865,4
10776,4
50456,4
9823,4
59861,4
133805,3
12763,4
9766,4
14034,4
12244,4
109421,4
11137,4
51162,4
10152,4
9452,4
239566,4
53113,4
9271,4
4474,4
184346,4
48340,3
14846,4
72207,4
16232,4
43539,4
9920,4
8978,4
11702,4
18550,4
8869,4
43347,3
3489,4
9701,4
2122,4
37707,4
10658,4
13150,4
9042,4
17813,4
11208,4
58151,4
11400,4
10350,4
28902,4
14164,4
76640,4
11058,4
14844,4
57089,4
1947,4
8054,4
46829,4
146238,4
9989,4
9665,4
311,4
102362,4
11162,4
6016,4
17186,4
13967,4
2008,4
9053,4
4512,4
76349,4
31203,4
265208,4
45610,4
50135,4
1874,4
271331,4
215211,4
367961,4
10955,4
223702,3
254470,2
69,3
4967,4
9449,4
11499,4
4912,4
12771,4
323676,3
12506,4
24071,4
11249,4
9667,4
812,2
277216,3
87,2
14444,3
2043,3
315664,4
1428,3
562,3
15373,3
318846,3
26320,4
14292,4
924,3
2018,3
192577,4
9428,4
2832,3
137093,3
699,3
9778,3
8831,3
9398,4
112949,3
10439,4
3638,3
23483,3
62206,4
10577,4
218778,3
4348,3
78,4
11780,4
192102,4
2001,4
10383,4
11516,4
10025,4
15198,4
23172,4
17834,4
10016,4
10317,4
58431,4
9746,4
13092,4
59859,4
13495,4
254473,4
700,3
4964,3
10024,3
13490,4
15927,4
1259,4
5125,4
174,3
9583,4
9437,4
525,3
10188,4
63574,4
245,3
9825,4
186,4
9549,4
61891,4
34584,4
2666,4
12783,4
13155,4
42807,3
28355,4
8080,4
5126,4
56288,3
303858,3
1613,4
31582,4
16617,4
8944,4
41488,4
37028,4
14560,3
10330,3
6957,3
1934,2
169917,4
951,3
10189,3
9454,4
2055,4
1551,4
5902,4
11460,4
9358,3
134,4
22894,4
134374,3
1901,4
15028,4
11509,4
7445,4
17047,4
62838,3
2057,4
70436,4
16784,4
8011,4
31640,4
9092,4
2779,4
316002,4
36355,4
238615,4
1985,3
615,1
788,2
380,2
13223,2
10523,4
8681,3
239571,4
619,2
424,2
50014,3
162903,4
11024,3
208763,4
6466,3
254024,4
12589,3
7191,3
1497,3
117,3
6977,3
168530,3
634,2
392,3
10327,3
88042,3
41630,3
11969,4
2085,3
794,4
9286,3
77877,3
1265,3
866,3
175555,4
75174,3
11096,3
8699,3
769,4
10923,4
11283,3
111,4
11676,4
746,4
77866,4
9416,4
7345,3
14317,4
20694,4
12277,4
9779,4
2140,4
12620,4
14177,4
198185,4
227156,4
10735,4
11351,4
10030,4
10623,4
590,4
9655,4
1268,3
11237,4
190955,4
5123,4
4518,3
11932,4
11165,4
6116,3
57431,4
21724,4
278,4
9290,4
11543,4
284536,4
152737,4
13374,4
8976,4
319888,4
9469,4
1909,4
22971,3
34813,4
46261,4
10431,4
8051,4
9352,4
10167,4
18147,4
17170,4
18975,4
15487,4
22825,4
11152,4
1831,4
43931,4
10591,4
10861,4
12770,4
276907,4
10074,4
65055,4
10397,4
200505,4
11954,4
60309,4
9787,4
293646,4
6978,4
133698,4
59440,4
1770,4
10655,4
8988,4
15992,4
17707,4
77883,3
40001,4
64639,4
9903,4
21338,4
20766,4
24264,4
19803,4
20309,4
9912,4
9067,4
27360,4
8338,4
168705,4
72113,4
9729,4
94352,4
22256,4
12404,4
152742,4
11699,4
49953,4
48034,4
39845,4
25353,4
36696,4
109091,4
38543,4
33157,4
290864,4
242166,4
859,4
83770,4
168,3
1246,3
4233,3
174751,4
184098,4
2069,3
1788,3
11635,3
177,4
3600,4
2621,4
10358,4
10480,4
10313,4
18828,4
3558,4
13476,4
10208,4
24961,4
20697,4
20761,4
70868,4
43593,3
6478,4
40688,4
26672,4
45881,4
41283,4
4935,3
19908,3
10663,3
1891,1
9737,3
37137,3
9532,4
10316,3
2787,4
12658,4
152601,4
10866,4
227707,4
21349,4
19150,4
70435,4
580,4
9819,4
13579,4
20024,4
2453,4
6973,4
11156,4
354110,4
22215,4
11632,4
30596,4
3021,3
957,4
256917,4
251,2
544,2
11395,3
14635,3
13680,3
688,3
11090,3
783,3
228194,3
1642,3
10950,3
235260,4
277,3
8999,4
11323,4
10445,4
11453,4
146239,4
205588,4
10878,4
82650,3
10279,4
2294,4
2176,4
270487,4
19366,4
204082,4
24100,4
1599,4
5550,4
30379,4
42586,4
17709,4
287948,4
7548,4
9075,4
11661,4
109513,4
12085,4
204922,4
38985,4
44113,4
21494,4
164457,4
4566,3
17795,4
1073,4
153158,4
81836,4
10724,4
9473,4
2196,4
1499,4
20857,4
82693,3
1646,4
44944,4
4108,4
8456,4
7341,4
19255,4
10187,4
31005,4
49517,4
44857,4
50780,4
16363,4
1946,4
85,2
772,2
840,2
9682,4
96,2
10678,3
274,2
8872,3
16290,3
579,3
14405,3
138843,2
11637,3
226486,3
1584,3
9312,3
12153,3
65057,3
8326,4
35690,4
76203,3
13497,4
35688,4
162,4
296096,3
103370,4
1051,4
376659,3
10073,4
16690,3
273895,4
14873,3
8968,4
9963,3
15655,4
21208,4
272878,4
9760,3
314365,3
13279,4
1975,4
33644,4
1649,4
9895,4
9570,4
27579,4
16052,4
40264,3
1164,3
239678,4
14359,4
3989,4
76617,4
1710,4
4258,3
20391,4
10139,4
335778,4
9645,4
55465,4
617,4
19904,4
48289,4
243,4
6933,4
17182,4
8848,4
38,4
38303,4
1266,4
107985,4
14043,4
19901,4
34016,4
59860,4
10069,4
9588,4
12819,4
9954,4
10115,4
25132,4
577,4
328387,3
12690,4
9945,4
539,4
13596,4
226857,4
13159,4
47941,4
526,4
22796,4
2355,4
5915,4
9842,4
61012,4
755,4
13682,4
9089,4
9470,3
18357,4
7979,4
470,4
15644,4
9582,4
10642,4
22074,4
2428,4
290751,4
13805,4
4597,4
9414,4
63492,4
81796,4
10710,4
15092,4
11382,4
15005,4
8198,4
6963,4
15070,4
12797,4
17134,4
41402,4
18885,4
4953,4
10773,4
146198,4
2639,4
10563,4
295964,4
5971,4
9716,4
11835,4
26171,4
31117,4
9074,4
14396,4
15673,4
42618,4
171274,4
24432,4
109417,4
13948,4
106747,4
10929,4
14220,4
46435,4
256962,4
48231,4
3509,4
82684,4
12142,4
23367,4
10740,4
241239,4
14582,4
14914,4
3902,4
77948,4
21755,4
4960,4
128,3
14652,4
40932,4
16608,4
334531,4
32316,4
7299,4
13405,4
19457,4
112937,4
314385,4
8953,4
29078,4
46503,4
10448,4
13688,4
10353,4
43935,4
11458,4
44638,4
241257,4
14538,4
13250,4
133931,4
280871,4
239897,4
184341,4
334074,4
199373,4
14202,4
6968,4
581,2
52449,3
12150,3
11247,4
4232,3
9378,4
694,4
105,2
11377,4
26367,4
385383,4
41210,4
12090,3
62630,4
16110,4
29427,4
129,2
244114,4
2669,4
203833,3
13523,4
25195,4
17277,4
50725,4
82631,4
73191,4
22479,4
340611,4
10065,3
2757,4
11683,4
244339,4
1878,4
23082,4
195589,2
854,2
2280,3
496,2
8835,3
157,3
8643,3
10402,4
218043,4
9043,4
21301,4
10147,3
816,4
302688,3
60307,4
106,3
279,4
8617,4
10625,3
10934,4
5279,3
10013,4
194662,3
160588,3
9829,3
10028,4
10535,4
790,4
43959,4
10364,4
16991,4
9610,3
1578,4
25643,4
11904,4
28665,4
44115,4
10569,4
10560,4
333348,4
20483,4
11457,4
321697,4
19840,4
22327,4
38665,4
2575,4
11644,4
146227,4
68924,4
253235,4
22102,4
18701,4
10068,4
848,4
36811,4
522,4
130150,4
12246,4
13809,4
27380,4
10549,4
33870,4
245703,4
10739,4
127560,4
37903,4
396152,4
10017,4
11468,4
193613,4
17436,4
43434,4
31166,4
69848,4
8408,4
332411,4
9389,4
9626,4
75638,4
8363,3
15670,3
290555,4
8328,3
10982,4
205,4
1620,3
175541,4
241254,2
31932,4
1933,4
679,3
11113,4
3597,3
193893,3
9675,3
9988,4
948,4
21765,4
146304,4
7516,4
41439,3
2752,4
9429,4
38117,4
9792,4
13778,4
228203,4
41382,4
13960,4
114150,3
26602,4
10223,4
16028,4
15639,4
16112,4
26390,4
27759,4
109428,3
23049,4
9310,4
11411,4
16988,4
7304,4
24747,4
58048,4
1491,3
2989,4
10629,4
255343,4
4723,4
10800,4
25763,4
79694,4
4032,4
18615,4
10673,4
4584,3
2977,4
10760,4
11093,4
207,3
8467,2
639,3
24226,4
9285,3
14709,4
74643,3
13788,3
83666,4
10781,4
318850,4
13908,4
1417,3
39180,4
16161,4
49950,4
10956,4
9594,4
4638,3
13972,4
5038,3
13491,4
10571,4
10994,4
19994,4
25166,4
30890,4
23169,4
17403,4
12120,4
9800,3
1090,4
18475,4
40160,4
18074,4
9689,4
9781,4
8009,4
3877,4
8854,4
152599,4
18840,4
68727,4
12657,4
8265,4
12410,4
34647,4
73935,4
28178,4
185567,4
264656,4
35696,4
16351,4
38717,4
18777,4
2110,4
9035,4
90,2
771,2
12154,4
9576,3
744,2
146,3
14,2
45269,2
9493,3
22556,4
873,3
33196,4
205596,3
10765,4
16769,4
33217,3
132232,3
11153,4
208134,3
1165,3
4011,4
17202,4
9587,4
65086,3
10053,4
11870,4
11778,4
586,4
18736,4
134411,4
287903,4
9276,4
15765,4
2142,4
11397,4
77016,4
11478,4
266856,3
13411,4
10564,4
947,4
24150,4
228970,4
18405,4
6961,4
11442,4
2493,4
14047,4
64690,3
11132,4
17127,4
1562,4
232679,4
17880,4
14736,4
9434,4
23706,4
11531,4
9100,4
116,3
38843,4
1245,4
4995,4
10413,4
14012,4
9793,4
12212,4
13768,4
8975,4
342521,4
45272,4
9424,4
97367,4
254904,4
18681,4
12162,4
11495,4
64689,4
157849,4
13166,4
15511,4
37003,4
12211,4
13816,4
51828,4
22798,4
7501,4
10743,4
37718,4
15237,4
9686,4
17644,4
97430,4
12257,4
13539,4
68,4
14024,4
115,4
7874,4
4911,4
1988,4
16222,4
9557,4
9026,4
57943,4
18276,4
8321,4
72359,4
10186,4
25704,4
133694,4
19265,4
36047,4
8053,4
2290,4
5236,4
6552,4
1018,4
10075,4
38031,4
42188,4
112430,4
6687,4
13853,4
31306,4
8461,4
331592,4
47692,4
19,4
10045,4
400,4
253450,4
9104,4
11190,4
16353,4
23759,4
24206,4
10185,4
75033,4
74536,4
31668,4
13501,4
15208,4
172391,4
262543,4
9288,4
370980,4
20083,4
40880,4
137,4
264999,3
454,3
53457,4
288980,4
33,3
1951,4
12405,2
10998,2
114,2
9396,2
319910,4
2604,3
864,3
14435,3
1931,3
691,3
9877,4
62008,4
12227,4
13824,4
71688,3
15173,4
8291,4
13950,4
12158,4
11586,4
10008,4
2830,4
12403,4
34563,4
14557,4
10368,4
10280,4
12637,4
34152,4
14434,4
11470,4
10741,4
24940,4
82679,4
2013,4
1440,4
18041,4
28029,4
1123,4
14033,4
87729,4
16899,4
41317,4
245700,4
37842,4
9045,4
44092,4
16005,4
44754,4
23988,4
43949,4
142,3
9603,4
10712,4
243938,4
10876,4
86838,4
25208,4
613,3
1913,4
97370,4
801,3
70829,4
54518,3
44214,2
240,4
9816,3
10131,4
339984,3
8859,4
11967,4
239563,4
222899,4
4951,4
10985,4
9644,4
332567,3
1954,3
15489,4
15250,4
22345,4
9448,4
38223,4
11186,4
136835,4
5876,4
264660,4
492,4
25462,4
238603,4
10691,4
1251,4
5172,4
58680,4
264644,4
14577,4
11592,4
16406,4
19052,4
3682,4
9683,4
2084,4
107811,4
2266,4
13074,4
144340,4
48217,4
28211,4
47502,4
9950,4
84892,4
24227,4
9672,4
44853,4
157544,4
59678,4
79777,4
158011,4
407887,4
17043,4
8952,4
62204,4
13435,4
17187,4
319,4
59457,4
9504,4
37414,4
6217,4
26688,4
43867,4
6615,4
14574,4
16,4
39780,4
21612,4
36691,4
23631,4
45324,4
12144,3
11658,4
56601,4
9552,2
578,2
2105,3
126319,4
10136,3
67660,3
10611,3
154,3
3049,3
860,3
9281,4
75674,3
9762,3
3179,4
184,4
13335,4
76726,3
10269,4
36819,4
17130,4
57214,3
11202,3
9357,4
13812,4
9030,4
19084,4
8386,4
10437,4
1360,4
101267,4
222935,2
10220,4
284296,4
31915,4
11601,4
205220,3
11354,4
16241,4
14191,4
286565,3
26710,4
129670,4
9059,4
34549,4
57157,4
1948,4
28353,4
