id,label
37686,1
462,1
9919,1
187017,1
628,1
10201,1
302699,1
9441,2
274167,1
224141,1
388,1
2112,1
10329,2
74465,1
13811,1
6877,2
10320,1
50646,1
8920,2
13673,2
60308,1
6950,1
225574,1
13836,2
752,1
6038,2
9975,2
11451,2
12103,2
60304,1
2251,2
46529,1
231,2
300671,1
228326,1
9754,2
66,2
4421,2
2649,1
588,1
10393,2
71552,1
9631,1
216282,1
306,2
928,2
205587,1
6623,2
1577,1
9801,2
2116,2
9624,2
14199,2
1907,1
4599,2
22832,2
10390,2
9879,2
38579,2
44603,2
11892,2
9691,2
1248,2
12220,2
72710,1
10782,2
9573,2
4959,2
10061,2
10386,1
421,1
316152,2
11615,1
13498,2
241554,1
2252,1
11968,2
10047,2
38319,2
69668,2
9770,2
11212,2
10533,2
38363,2
9923,2
11863,2
18501,2
109491,2
9275,2
329833,2
12634,2
10416,2
47327,2
15268,2
10796,2
9548,2
18947,1
1900,1
89,0
96724,1
198184,1
9481,1
4547,1
53953,2
6415,1
181283,2
9896,2
167,1
11232,2
1636,2
2148,2
5176,1
260346,1
1389,2
9894,2
7504,2
8592,2
913,1
11091,2
1368,1
593,1
5393,2
9095,2
8874,1
11467,2
320,1
199,1
20533,2
10684,2
1624,1
325789,2
113464,2
888,1
82675,1
4256,1
1493,1
88751,1
11130,1
9944,1
10731,2
7350,1
9869,1
4379,2
146233,1
2034,1
926,1
4248,1
64328,1
36647,1
7214,1
1537,2
9360,2
6282,2
508,1
9487,1
768,1
2636,2
10478,2
27983,2
9981,2
7453,1
15045,2
7737,2
232672,1
17379,2
8987,2
11359,2
82525,1
9759,2
9486,1
9906,2
841,2
4688,2
4148,2
2207,1
9381,2
9625,2
9304,2
20856,2
5955,2
9899,2
9826,2
21355,2
10858,2
11439,2
9457,2
12412,2
1494,2
13184,2
2185,2
6639,2
38153,2
58233,1
116977,2
68734,1
5503,1
27573,1
819,1
1369,1
9623,2
10895,1
10935,2
834,1
228066,2
711,1
10468,2
10027,2
11812,2
37233,1
37950,2
27582,1
64688,1
509,1
7443,1
5966,1
11066,2
136795,1
8095,2
87826,2
11560,2
25189,2
2637,2
18480,2
709,1
49730,1
2749,2
9607,2
1830,1
79,1
54054,2
228967,1
46528,2
27936,2
65,1
280391,2
9476,1
10610,2
745,0
49527,2
73937,2
1885,1
168672,1
18240,1
10398,1
165,1
240832,1
216015,0
12279,2
1645,1
11007,1
193756,1
11287,1
259693,1
37799,1
10184,1
4257,1
4234,1
196,1
257091,1
6114,1
24803,1
109410,1
1213,1
100042,1
9036,1
257211,1
323675,1
9361,1
1677,1
187,1
7461,1
16538,1
9889,1
820,1
11565,2
6073,2
16996,1
193610,1
19912,1
296098,1
8007,2
32823,2
4380,2
11551,2
10336,2
11362,1
50348,1
48138,1
1124,1
227159,1
68179,2
1579,1
708,1
34851,1
9930,2
1586,1
2044,1
9913,1
71864,2
10761,2
209451,2
11975,2
4970,1
11831,2
9096,2
440,2
11011,2
10641,2
11172,1
39513,1
82687,2
41446,1
8224,2
10537,2
225886,1
10385,2
55779,1
10154,2
10647,1
11431,2
8457,2
188161,2
8850,2
64685,1
38357,2
10060,2
11398,2
1833,2
10391,2
8970,2
9306,2
11370,2
12184,2
1921,2
1683,2
203,2
11858,2
62835,1
18937,2
13536,2
15556,2
10718,2
11062,2
10802,2
1887,2
6071,2
10461,2
80278,1
12704,2
10315,1
16643,2
2687,2
194,1
11025,2
8849,2
78698,2
30943,2
9544,2
24418,2
7288,2
14655,2
24575,2
10366,2
19898,2
4965,2
15074,2
56715,2
1272,1
72358,2
20542,2
266396,2
9978,2
8271,1
10428,2
5353,2
11934,2
14392,2
19495,2
110415,1
77459,2
26486,2
9495,1
256040,1
24420,1
1257,2
62214,2
16320,1
8842,2
9531,2
64807,2
12289,1
11529,1
20943,1
9099,2
9488,2
193,2
44865,2
55787,1
257932,2
10400,1
1957,2
10833,2
256961,2
5852,2
12312,2
622,2
11306,2
12508,2
25793,2
10534,2
1091,1
87421,1
10871,2
13503,2
13600,2
68722,2
14324,2
14325,2
299687,1
312221,1
23168,1
76494,2
4944,1
10488,2
96721,1
334,1
23742,2
259694,1
62837,2
8966,0
8470,1
11001,2
138832,1
16911,2
2163,2
36670,1
23048,2
227735,2
2155,2
8409,2
222936,2
31908,2
10219,2
48171,2
782,1
75531,2
11802,2
9776,2
18785,0
365222,1
817,1
268,1
45054,2
943,1
22881,1
10054,2
51540,1
44264,1
350,1
152,1
109431,1
1598,1
8065,1
271718,1
11638,2
409,1
2118,1
11459,2
10806,2
9348,2
377,1
8843,2
9313,2
39486,2
1273,2
13920,2
50544,1
325133,1
140823,1
1883,1
89492,1
22949,2
12437,1
2959,2
9957,2
11648,2
9366,1
1576,1
609,1
5516,2
13051,2
49530,1
34806,2
49022,2
11469,2
23479,2
11667,2
423,1
2447,2
10066,2
2288,1
88794,2
13515,2
11979,2
169,2
8090,2
11622,2
3604,2
9541,2
94348,2
8197,2
336004,2
35019,2
10410,2
8836,2
14442,2
321741,1
59965,2
14175,2
11004,2
11918,2
98357,2
10012,2
49526,2
268920,2
9093,2
119283,2
11823,2
35169,2
118957,2
849,2
4515,2
18886,2
6575,2
6440,2
13496,2
18320,2
22787,2
8967,1
37498,2
144336,2
9616,2
13056,2
14113,2
285783,1
49478,2
9726,2
20763,2
9702,2
9311,2
9280,2
26843,2
11876,2
22267,2
45958,2
1969,2
310706,2
198663,0
239573,2
10436,2
1381,2
2162,2
127493,2
12429,1
228205,1
2900,2
21311,2
77875,2
192136,2
18254,2
881,1
10877,2
9600,1
202575,2
71469,2
85446,1
326,2
10685,2
7220,1
9763,2
72387,2
12596,2
1892,0
13460,2
8055,1
50647,2
10719,1
9294,1
11888,2
9647,2
9353,2
55721,1
109414,1
10307,2
11978,1
22907,2
87567,2
38322,2
45612,1
7305,2
3594,2
157841,2
11519,2
12920,2
59,1
9335,1
12106,2
11141,2
8649,2
31867,2
10253,2
3587,2
124459,2
24662,2
32274,2
182,2
5494,2
28,1
38073,2
2054,2
302156,2
606,1
87502,1
698,1
120467,1
11313,2
6488,2
10559,1
296099,1
8012,2
1574,1
9032,1
2770,1
862,1
1637,1
72570,1
27569,2
10637,1
1669,1
132363,1
9472,1
2907,1
9273,1
9880,1
2925,2
807,1
17654,1
11836,1
322,1
70,1
9535,1
11036,1
6557,1
18126,2
16340,2
10333,2
4476,1
22947,1
2755,1
82654,1
59967,1
16300,2
9598,1
82696,2
9870,1
8292,1
8780,2
9715,2
10521,1
10762,2
10096,1
59436,1
227783,2
4133,1
10207,2
172,2
21972,2
36593,2
707,1
533,1
6023,1
6439,2
4347,1
37056,2
4105,2
76489,2
3933,1
9918,2
273481,1
307081,1
16871,1
293863,1
13156,2
41233,1
9266,2
1262,1
4513,1
22970,1
7278,2
9013,2
865,2
10776,2
50456,1
9823,2
59861,2
133805,1
12763,2
9766,2
14034,2
12244,1
109421,1
11137,2
51162,2
10152,2
9452,2
239566,2
53113,2
9271,2
4474,2
184346,2
48340,2
14846,2
72207,2
16232,2
43539,1
9920,2
8978,2
11702,2
18550,2
8869,2
43347,1
3489,2
9701,2
2122,2
37707,2
10658,2
13150,2
9042,2
17813,2
11208,2
58151,2
11400,2
10350,2
28902,2
14164,2
76640,2
11058,2
14844,2
57089,2
1947,2
8054,1
46829,2
146238,2
9989,2
9665,2
311,1
102362,2
11162,2
6016,2
17186,2
13967,2
2008,2
9053,2
4512,1
76349,2
31203,2
265208,2
45610,2
50135,2
1874,2
271331,2
215211,2
367961,2
10955,2
223702,1
254470,1
69,1
4967,2
9449,2
11499,2
4912,2
12771,2
323676,2
12506,2
24071,2
11249,2
9667,2
812,0
277216,1
87,1
14444,2
2043,2
315664,2
1428,1
562,1
15373,1
318846,1
26320,2
14292,2
924,1
2018,2
192577,2
9428,1
2832,1
137093,1
699,1
9778,2
8831,2
9398,1
112949,1
10439,2
3638,2
23483,1
62206,2
10577,2
218778,2
4348,1
78,1
11780,2
192102,1
2001,2
10383,2
11516,2
10025,2
15198,2
23172,2
17834,2
10016,2
10317,2
58431,2
9746,2
13092,2
59859,1
13495,2
254473,2
700,1
4964,1
10024,1
13490,2
15927,2
1259,2
5125,2
174,2
9583,2
9437,2
525,1
10188,2
63574,2
245,1
9825,2
186,1
9549,2
61891,2
34584,1
2666,1
12783,2
13155,2
42807,2
28355,2
8080,2
5126,2
56288,2
303858,1
1613,2
31582,2
16617,2
8944,2
41488,2
37028,2
14560,1
10330,2
6957,1
1934,1
169917,1
951,2
10189,1
9454,1
2055,1
1551,2
5902,2
11460,2
9358,1
134,1
22894,2
134374,1
1901,2
15028,2
11509,2
7445,2
17047,2
62838,2
2057,2
70436,2
16784,2
8011,2
31640,2
9092,2
2779,2
316002,2
36355,2
238615,1
1985,1
615,1
788,1
380,1
13223,1
10523,2
8681,1
239571,1
619,1
424,0
50014,1
162903,2
11024,1
208763,2
6466,2
254024,2
12589,2
7191,1
1497,2
117,1
6977,1
168530,1
634,1
392,1
10327,2
88042,2
41630,1
11969,1
2085,2
794,1
9286,1
77877,1
1265,1
866,1
175555,2
75174,1
11096,2
8699,1
769,1
10923,2
11283,1
111,1
11676,2
746,1
77866,2
9416,2
7345,1
14317,2
20694,2
12277,2
9779,2
2140,2
12620,2
14177,2
198185,2
227156,1
10735,2
11351,2
10030,2
10623,2
590,2
9655,2
1268,1
11237,2
190955,2
5123,1
4518,1
11932,2
11165,2
6116,2
57431,2
21724,2
278,0
9290,2
11543,2
284536,2
152737,1
13374,2
8976,2
319888,1
9469,2
1909,2
22971,1
34813,2
46261,2
10431,2
8051,2
9352,2
10167,2
18147,2
17170,2
18975,2
15487,2
22825,2
11152,2
1831,2
43931,2
10591,1
10861,2
12770,2
276907,1
10074,2
65055,2
10397,2
200505,2
11954,2
60309,2
9787,2
293646,2
6978,1
133698,2
59440,1
1770,2
10655,2
8988,2
15992,2
17707,2
77883,2
40001,2
64639,2
9903,2
21338,2
20766,1
24264,2
19803,2
20309,2
9912,2
9067,2
27360,2
8338,2
168705,2
72113,2
9729,2
94352,2
22256,2
12404,2
152742,1
11699,2
49953,2
48034,2
39845,2
25353,2
36696,2
109091,2
38543,2
33157,2
290864,2
242166,2
859,2
83770,2
168,1
1246,1
4233,1
174751,2
184098,2
2069,2
1788,2
11635,1
177,2
3600,2
2621,2
10358,2
10480,2
10313,2
18828,2
3558,2
13476,2
10208,2
24961,2
20697,2
20761,2
70868,2
43593,2
6478,2
40688,2
26672,2
45881,2
41283,2
4935,1
19908,1
10663,1
1891,0
9737,1
37137,1
9532,1
10316,2
2787,2
12658,2
152601,1
10866,2
227707,2
21349,2
19150,2
70435,2
580,2
9819,2
13579,2
20024,2
2453,2
6973,2
11156,2
354110,2
22215,2
11632,2
30596,2
3021,1
957,1
256917,2
251,1
544,1
11395,1
14635,2
13680,1
688,1
11090,2
783,1
228194,1
1642,2
10950,1
235260,2
277,1
8999,2
11323,2
10445,2
11453,2
146239,2
205588,2
10878,2
82650,2
10279,2
2294,2
2176,2
270487,2
19366,2
204082,1
24100,2
1599,2
5550,2
30379,2
42586,2
17709,2
287948,2
7548,2
9075,2
11661,2
109513,2
12085,2
204922,1
38985,2
44113,2
21494,2
164457,2
4566,2
17795,2
1073,2
153158,2
81836,2
10724,2
9473,2
2196,2
1499,2
20857,2
82693,1
1646,1
44944,2
4108,1
8456,2
7341,2
19255,2
10187,2
31005,2
49517,2
44857,2
50780,2
16363,2
1946,2
85,1
772,1
840,1
9682,2
96,1
10678,2
274,1
8872,1
16290,1
579,1
14405,2
138843,1
11637,2
226486,2
1584,1
9312,2
12153,1
65057,1
8326,2
35690,2
76203,1
13497,2
35688,2
162,1
296096,1
103370,2
1051,2
376659,1
10073,2
16690,2
273895,1
14873,2
8968,2
9963,2
15655,2
21208,1
272878,2
9760,2
314365,1
13279,2
1975,2
33644,2
1649,2
9895,2
9570,2
27579,2
16052,2
40264,2
1164,1
239678,2
14359,2
3989,2
76617,2
1710,2
4258,2
20391,2
10139,1
335778,2
9645,2
55465,2
617,2
19904,2
48289,2
243,1
6933,2
17182,2
8848,1
38,1
38303,2
1266,2
107985,1
14043,2
19901,2
34016,2
59860,2
10069,2
9588,2
12819,2
9954,2
10115,2
25132,2
577,2
328387,1
12690,2
9945,2
539,1
13596,2
226857,2
13159,2
47941,2
526,2
22796,2
2355,2
5915,1
9842,2
61012,2
755,1
13682,2
9089,2
9470,1
18357,2
7979,2
470,1
15644,2
9582,2
10642,2
22074,2
2428,2
290751,2
13805,2
4597,2
9414,2
63492,2
81796,2
10710,2
15092,2
11382,2
15005,2
8198,2
6963,2
15070,2
12797,2
17134,2
41402,2
18885,2
4953,2
10773,2
146198,2
2639,2
10563,2
295964,2
5971,2
9716,2
11835,2
26171,2
31117,2
9074,2
14396,2
15673,2
42618,2
171274,1
24432,2
109417,2
13948,2
106747,2
10929,2
14220,2
46435,2
256962,2
48231,2
3509,2
82684,2
12142,2
23367,2
10740,2
241239,1
14582,2
14914,2
3902,2
77948,2
21755,2
4960,2
128,1
14652,2
40932,2
16608,2
334531,2
32316,2
7299,1
13405,2
19457,2
112937,2
314385,2
8953,2
29078,2
46503,2
10448,2
13688,2
10353,2
43935,2
11458,2
44638,2
241257,2
14538,2
13250,2
133931,2
280871,2
239897,2
184341,2
334074,2
199373,2
14202,2
6968,2
581,1
52449,1
12150,2
11247,2
4232,1
9378,2
694,1
105,0
11377,2
26367,2
385383,2
41210,2
12090,2
62630,2
16110,2
29427,2
129,0
244114,2
2669,2
203833,1
13523,2
25195,2
17277,2
50725,2
82631,2
73191,2
22479,2
340611,2
10065,1
2757,1
11683,2
244339,2
1878,1
23082,2
195589,1
854,1
2280,1
496,1
8835,1
157,2
8643,1
10402,2
218043,2
9043,2
21301,2
10147,1
816,1
302688,2
60307,2
106,1
279,1
8617,2
10625,1
10934,2
5279,2
10013,2
194662,1
160588,1
9829,2
10028,2
10535,2
790,2
43959,2
10364,2
16991,2
9610,2
1578,1
25643,2
11904,2
28665,2
44115,1
10569,2
10560,2
333348,2
20483,2
11457,2
321697,1
19840,2
22327,2
38665,2
2575,2
11644,2
146227,2
68924,2
253235,2
22102,2
18701,2
10068,2
848,2
36811,2
522,2
130150,2
12246,2
13809,1
27380,2
10549,2
33870,2
245703,2
10739,2
127560,2
37903,2
396152,2
10017,2
11468,2
193613,2
17436,2
43434,2
31166,2
69848,1
8408,2
332411,2
9389,2
9626,2
75638,2
8363,1
15670,2
290555,2
8328,1
10982,2
205,1
1620,1
175541,2
241254,1
31932,2
1933,1
679,1
11113,1
3597,2
193893,1
9675,1
9988,2
948,1
21765,2
146304,2
7516,2
41439,1
2752,2
9429,2
38117,2
9792,1
13778,2
228203,2
41382,2
13960,2
114150,1
26602,2
10223,2
16028,2
15639,2
16112,2
26390,2
27759,2
109428,1
23049,2
9310,2
11411,2
16988,2
7304,2
24747,2
58048,2
1491,1
2989,2
10629,2
255343,2
4723,2
10800,2
25763,2
79694,2
4032,2
18615,2
10673,1
4584,1
2977,2
10760,2
11093,2
207,1
8467,1
639,1
24226,2
9285,2
14709,2
74643,1
13788,2
83666,1
10781,2
318850,2
13908,2
1417,1
39180,2
16161,2
49950,2
10956,2
9594,2
4638,1
13972,2
5038,1
13491,2
10571,2
10994,2
19994,2
25166,2
30890,2
23169,1
17403,2
12120,2
9800,1
1090,2
18475,2
40160,2
18074,2
9689,2
9781,2
8009,2
3877,2
8854,2
152599,2
18840,2
68727,1
12657,2
8265,2
12410,2
34647,2
73935,2
28178,1
185567,2
264656,2
35696,2
16351,2
38717,2
18777,2
2110,2
9035,2
90,1
771,1
12154,2
9576,1
744,1
146,1
14,0
45269,1
9493,1
22556,2
873,1
33196,2
205596,0
10765,2
16769,2
33217,2
132232,1
11153,1
208134,1
1165,1
4011,1
17202,2
9587,2
65086,1
10053,2
11870,2
11778,1
586,2
18736,2
134411,2
287903,2
9276,2
15765,2
2142,2
11397,2
77016,1
11478,2
266856,1
13411,2
10564,2
947,1
24150,2
228970,1
18405,2
6961,2
11442,2
2493,1
14047,2
64690,1
11132,2
17127,2
1562,1
232679,2
17880,2
14736,2
9434,2
23706,2
11531,2
9100,2
116,1
38843,2
1245,2
4995,1
10413,2
14012,2
9793,2
12212,2
13768,2
8975,2
342521,2
45272,2
9424,2
97367,1
254904,1
18681,2
12162,1
11495,2
64689,2
157849,2
13166,2
15511,2
37003,2
12211,2
13816,2
51828,2
22798,2
7501,2
10743,2
37718,2
15237,2
9686,2
17644,2
97430,2
12257,2
13539,2
68,1
14024,2
115,1
7874,2
4911,2
1988,2
16222,2
9557,2
9026,2
57943,2
18276,2
8321,1
72359,2
10186,2
25704,2
133694,2
19265,2
36047,2
8053,2
2290,2
5236,1
6552,2
1018,1
10075,2
38031,2
42188,2
112430,2
6687,2
13853,2
31306,2
8461,2
331592,2
47692,2
19,1
10045,2
400,2
253450,2
9104,2
11190,2
16353,2
23759,2
24206,2
10185,2
75033,2
74536,2
31668,2
13501,2
15208,2
172391,2
262543,2
9288,2
370980,2
20083,2
40880,2
137,1
264999,1
454,1
53457,2
288980,2
33,1
1951,2
12405,1
10998,1
114,1
9396,1
319910,2
2604,1
864,1
14435,2
1931,2
691,1
9877,2
62008,2
12227,2
13824,2
71688,1
15173,2
8291,2
13950,2
12158,2
11586,2
10008,2
2830,2
12403,2
34563,2
14557,2
10368,2
10280,2
12637,2
34152,2
14434,2
11470,2
10741,2
24940,2
82679,2
2013,2
1440,2
18041,2
28029,2
1123,2
14033,2
87729,2
16899,2
41317,2
245700,2
37842,2
9045,2
44092,2
16005,2
44754,2
23988,2
43949,2
142,1
9603,2
10712,2
243938,2
10876,2
86838,1
25208,2
613,1
1913,2
97370,2
801,1
70829,2
54518,2
44214,1
240,1
9816,2
10131,2
339984,2
8859,2
11967,2
239563,1
222899,2
4951,1
10985,2
9644,2
332567,1
1954,1
15489,2
15250,2
22345,2
9448,2
38223,2
11186,2
136835,2
5876,1
264660,1
492,1
25462,2
238603,2
10691,2
1251,1
5172,2
58680,2
264644,1
14577,2
11592,2
16406,2
19052,2
3682,2
9683,2
2084,2
107811,2
2266,2
13074,2
144340,2
48217,2
28211,2
47502,2
9950,2
84892,1
24227,2
9672,2
44853,2
157544,2
59678,2
79777,2
158011,1
407887,2
17043,2
8952,2
62204,2
13435,2
17187,2
319,1
59457,2
9504,2
37414,2
6217,2
26688,2
43867,2
6615,2
14574,1
16,1
39780,2
21612,2
36691,2
23631,2
45324,2
12144,1
11658,2
56601,2
9552,1
578,1
2105,1
126319,2
10136,2
67660,2
10611,2
154,1
3049,1
860,1
9281,1
75674,2
9762,1
3179,2
184,1
13335,2
76726,1
10269,2
36819,2
17130,2
57214,1
11202,1
9357,2
13812,2
9030,2
19084,2
8386,2
10437,2
1360,1
101267,2
222935,1
10220,2
284296,2
31915,2
11601,2
205220,1
11354,2
16241,2
14191,2
286565,1
26710,2
129670,1
9059,2
34549,2
57157,2
1948,1
28353,2
46889,2
